step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_TRANSFER,aml_flag_Clean,aml_flag_Dormant Activity,aml_flag_Layering
357,4177467.46,4177467.46,0.0,0.0,0.0,1,0,False,True,False,False,True
209,1516823.73,1516823.73,0.0,0.0,0.0,1,0,False,True,False,False,True
246,831725.76,831725.76,0.0,0.0,0.0,1,0,False,True,True,False,False
492,162192.78,162192.78,0.0,0.0,162192.78,1,0,True,False,True,False,False
474,1165171.47,1165171.47,0.0,371852.42,1537023.88,1,0,True,False,True,False,False
165,798007.45,798007.45,0.0,0.0,0.0,1,0,False,True,True,False,False
317,7535.58,7535.58,0.0,44609.54,52145.11,1,0,True,False,True,False,False
338,143340.15,143340.15,0.0,459383.83,602723.98,1,0,True,False,True,False,False
563,633610.66,633610.66,0.0,0.0,633610.66,1,0,True,False,True,False,False
379,99458.21,99458.21,0.0,425060.84,524519.05,1,0,True,False,True,False,False
254,591159.5,591159.5,0.0,0.0,0.0,1,0,False,True,True,False,False
313,5818863.13,5818863.13,0.0,227196.79,6046059.92,1,0,True,False,True,False,False
412,571163.03,571163.03,0.0,45861.48,617024.51,1,0,True,False,True,False,False
719,479926.98,479926.98,0.0,71009.24,550936.23,1,0,True,False,True,False,False
714,221167.84,221167.84,0.0,180443.7,401611.54,1,0,True,False,True,False,False
538,2136099.59,2136099.59,0.0,466582.86,2602682.46,1,0,True,False,True,False,False
695,286835.21,286835.21,0.0,0.0,0.0,1,0,False,True,True,False,False
37,112486.46,0.0,0.0,257274.47,369760.93,1,0,True,False,True,False,False
656,766257.55,766257.55,0.0,46141756.44,46908013.99,1,0,True,False,True,False,False
56,82767.31,82767.31,0.0,401173.22,483940.53,1,0,True,False,True,False,False
279,10000000.0,10536624.41,536624.41,0.0,0.0,1,0,False,True,False,False,True
367,902483.91,902483.91,0.0,2271023.91,3173507.82,1,0,True,False,True,False,False
54,438224.6,438224.6,0.0,320697.46,758922.05,1,0,True,False,True,False,False
300,176059.16,176059.16,0.0,0.0,0.0,1,0,False,True,False,True,False
406,9173.06,9173.06,0.0,0.0,9173.06,1,0,True,False,True,False,False
4,86070.17,86070.17,0.0,0.0,86070.17,1,0,True,False,True,False,False
438,455014.69,455014.69,0.0,0.0,0.0,1,0,False,True,True,False,False
387,9110884.44,9110884.44,0.0,0.0,9110884.44,1,0,True,False,True,False,False
210,23610.85,23610.85,0.0,212041.22,235652.07,1,0,True,False,False,True,False
328,474467.2,474467.2,0.0,0.0,0.0,1,0,False,True,True,False,False
276,321465.0,321465.0,0.0,0.0,0.0,1,0,False,True,True,False,False
670,929106.32,929106.32,0.0,0.0,0.0,1,0,False,True,False,True,False
221,574588.22,574588.22,0.0,0.0,574588.22,1,0,True,False,True,False,False
254,653949.74,653949.74,0.0,0.0,0.0,1,0,False,True,True,False,False
722,3071270.72,3071270.72,0.0,153082.28,3224353.0,1,0,True,False,True,False,False
98,8055.06,8055.06,0.0,0.0,8055.06,1,0,True,False,True,False,False
537,2463190.9,2463190.9,0.0,1200145.47,3663336.38,1,0,True,False,True,False,False
597,517183.38,517183.38,0.0,0.0,0.0,1,0,False,True,True,False,False
522,545780.7,545780.7,0.0,0.0,545780.7,1,0,True,False,True,False,False
285,106654.67,106654.67,0.0,46760.32,153414.99,1,0,True,False,True,False,False
219,248242.32,248242.32,0.0,0.0,0.0,1,0,False,True,True,False,False
9,350705.74,350705.74,0.0,894760.68,1794033.65,1,0,True,False,True,False,False
708,1494146.93,1494146.93,0.0,0.0,1494146.93,1,0,True,False,True,False,False
383,4961093.21,4961093.21,0.0,0.0,4961093.21,1,0,True,False,True,False,False
732,311832.17,311832.17,0.0,0.0,0.0,1,0,False,True,True,False,False
354,10000000.0,10000000.0,0.0,350562.51,10350562.51,1,0,True,False,True,False,False
156,254167.15,254167.15,0.0,0.0,0.0,1,0,False,True,True,False,False
244,4252656.95,4252656.95,0.0,0.0,0.0,1,0,False,True,False,False,True
352,154052.34,154052.34,0.0,0.0,0.0,1,0,False,True,True,False,False
122,994676.91,994676.91,0.0,0.0,0.0,1,0,False,True,True,False,False
511,1367070.94,1367070.94,0.0,230814.67,1597885.62,1,0,True,False,True,False,False
150,163852.19,163852.19,0.0,548967.17,712819.36,1,0,True,False,False,True,False
678,749316.7,749316.7,0.0,0.0,0.0,1,0,False,True,True,False,False
611,40873.25,40873.25,0.0,0.0,0.0,1,0,False,True,True,False,False
350,2728625.68,2728625.68,0.0,8454424.24,11183049.93,1,0,True,False,False,True,False
600,1649039.58,1649039.58,0.0,0.0,0.0,1,0,False,True,False,False,True
368,200419.12,200419.12,0.0,0.0,0.0,1,0,False,True,True,False,False
312,6580427.81,6580427.81,0.0,0.0,6580427.81,1,0,True,False,True,False,False
665,40819.72,40819.72,0.0,1455161.15,1495980.87,1,0,True,False,True,False,False
22,74804.24,74804.24,0.0,0.0,74804.24,1,0,True,False,True,False,False
478,829286.58,829286.58,0.0,0.0,0.0,1,0,False,True,True,False,False
31,5021186.54,5021186.54,0.0,880859.14,5902045.68,1,0,True,False,True,False,False
657,41428.9,41428.9,0.0,25069.03,66497.93,1,0,True,False,True,False,False
157,431356.55,431356.55,0.0,2787800.23,3219156.78,1,0,True,False,True,False,False
240,806850.06,806850.06,0.0,2045274.33,2852124.39,1,0,True,False,False,True,False
551,150924.76,150924.76,0.0,0.0,0.0,1,0,False,True,True,False,False
538,1392337.38,1392337.38,0.0,125815.9,1518153.28,1,0,True,False,True,False,False
132,2479940.21,2479940.21,0.0,0.0,2479940.21,1,0,True,False,True,False,False
425,486175.4,486175.4,0.0,0.0,486175.4,1,0,True,False,True,False,False
694,5175876.53,5175876.53,0.0,7229712.73,12405589.26,1,0,True,False,True,False,False
348,291264.2,291264.2,0.0,439892.58,731156.78,1,0,True,False,True,False,False
690,3574316.05,3574316.05,0.0,260882.71,3835198.77,1,0,True,False,False,True,False
425,10000000.0,19585040.37,19585040.37,0.0,0.0,1,1,False,True,False,False,True
42,1917497.63,1917497.63,0.0,0.0,0.0,1,0,False,True,False,False,True
472,63440.63,63440.63,0.0,0.0,0.0,1,0,False,True,True,False,False
712,6514.47,6514.47,0.0,0.0,0.0,1,0,False,True,True,False,False
509,418871.89,418871.89,0.0,134286.38,553158.26,1,0,True,False,True,False,False
724,72389.42,72389.42,0.0,0.0,0.0,1,0,False,True,True,False,False
416,27276.07,27276.07,0.0,0.0,0.0,1,0,False,True,True,False,False
47,2249574.01,2249574.01,0.0,3785286.98,6034861.0,1,0,True,False,True,False,False
409,2284476.12,2284476.12,0.0,6835.89,2291312.01,1,0,True,False,True,False,False
444,178616.12,178616.12,0.0,0.0,0.0,1,0,False,True,True,False,False
311,1275236.3,1275236.3,0.0,0.0,0.0,1,0,False,True,False,False,True
410,281439.26,281439.26,0.0,0.0,0.0,1,0,False,True,False,True,False
14,143032.0,143032.0,0.0,0.0,0.0,1,0,False,True,True,False,False
635,182739.36,182739.36,0.0,2520763.27,2703502.63,1,0,True,False,True,False,False
145,150245.05,150245.05,0.0,1833611.89,1983856.94,1,0,True,False,True,False,False
206,990630.25,990630.25,0.0,0.0,0.0,1,0,False,True,True,False,False
107,204675.48,204675.48,0.0,109380.43,314055.91,1,0,True,False,True,False,False
665,866712.19,866712.19,0.0,0.0,0.0,1,0,False,True,True,False,False
194,911895.71,911895.71,0.0,68468.27,980363.98,1,0,True,False,True,False,False
615,56510.5,56510.5,0.0,4455203.05,4511713.55,1,0,True,False,True,False,False
72,730574.39,730574.39,0.0,183897.18,914471.57,1,0,True,False,True,False,False
237,321241.84,321241.84,0.0,0.0,0.0,1,0,False,True,True,False,False
643,4222595.06,4222595.06,0.0,0.0,4222595.06,1,0,True,False,True,False,False
151,443893.69,443893.69,0.0,0.0,0.0,1,0,False,True,True,False,False
219,555731.98,555731.98,0.0,0.0,0.0,1,0,False,True,True,False,False
394,3354215.55,3354215.55,0.0,0.0,0.0,1,0,False,True,False,False,True
360,261742.96,261742.96,0.0,0.0,0.0,1,0,False,True,False,True,False
152,2175288.9,2175288.9,0.0,0.0,0.0,1,0,False,True,False,False,True
600,7363709.23,7363709.23,0.0,0.0,0.0,1,0,False,True,False,False,True
656,5349.74,5349.74,0.0,585780.87,591130.61,1,0,True,False,True,False,False
617,621034.85,621034.85,0.0,0.0,0.0,1,0,False,True,True,False,False
87,115461.48,115461.48,0.0,0.0,0.0,1,0,False,True,True,False,False
741,10000000.0,35674547.89,25674547.89,0.0,0.0,1,0,False,True,False,False,True
572,82504.16,82504.16,0.0,190860.62,273364.78,1,0,True,False,True,False,False
246,14343.03,14343.03,0.0,2842416.71,2856759.75,1,0,True,False,True,False,False
563,633610.66,633610.66,0.0,0.0,0.0,1,0,False,True,True,False,False
521,525155.79,525155.79,0.0,0.0,0.0,1,0,False,True,True,False,False
703,512922.65,512922.65,0.0,217101.75,730024.39,1,0,True,False,True,False,False
214,1368391.5,1368391.5,0.0,258210.84,1626602.34,1,0,True,False,True,False,False
148,677563.22,677563.22,0.0,5725307.68,6402870.9,1,0,True,False,True,False,False
121,936976.86,936976.86,0.0,0.0,0.0,1,0,False,True,True,False,False
645,326250.51,326250.51,0.0,83999.86,410250.38,1,0,True,False,True,False,False
573,438139.79,438139.79,0.0,0.0,0.0,1,0,False,True,True,False,False
612,49423.31,49423.31,0.0,0.0,0.0,1,0,False,True,True,False,False
121,1241118.86,1241118.86,0.0,0.0,0.0,1,0,False,True,False,False,True
170,176700.12,176700.12,0.0,0.0,176700.12,1,0,True,False,False,True,False
269,1314897.11,1314897.11,0.0,0.0,0.0,1,0,False,True,False,False,True
577,727792.98,727792.98,0.0,456471.74,1184264.72,1,0,True,False,True,False,False
253,168622.3,168622.3,0.0,941451.87,1110074.16,1,0,True,False,True,False,False
282,140523.4,140523.4,0.0,0.0,0.0,1,0,False,True,True,False,False
268,2219475.13,2219475.13,0.0,589145.32,2808620.45,1,0,True,False,True,False,False
690,3574316.05,3574316.05,0.0,0.0,0.0,1,0,False,True,False,False,True
279,601222.02,601222.02,0.0,0.0,0.0,1,0,False,True,True,False,False
59,394388.09,394388.09,0.0,0.0,0.0,1,0,False,True,True,False,False
368,199414.45,199414.45,0.0,0.0,199414.45,1,0,True,False,True,False,False
238,10000000.0,15274773.52,5274773.52,0.0,0.0,1,0,False,True,False,False,True
329,338062.05,338062.05,0.0,0.0,0.0,1,0,False,True,True,False,False
33,10000000.0,19887819.06,9887819.06,0.0,0.0,1,0,False,True,False,False,True
687,398157.05,398157.05,0.0,703136.65,1101293.69,1,0,True,False,True,False,False
120,107773.49,107773.49,0.0,0.0,0.0,1,0,False,True,False,True,False
411,2068313.94,2068313.94,0.0,0.0,2068313.94,1,0,True,False,True,False,False
679,3150438.28,3150438.28,0.0,0.0,0.0,1,0,False,True,False,False,True
116,2694857.26,2694857.26,0.0,0.0,0.0,1,0,False,True,False,False,True
394,147957.23,147957.23,0.0,0.0,0.0,1,0,False,True,True,False,False
604,714218.48,714218.48,0.0,0.0,0.0,1,0,False,True,True,False,False
141,350800.27,350800.27,0.0,3904036.08,4254836.35,1,0,True,False,True,False,False
271,5926745.36,5926745.36,0.0,0.0,0.0,1,0,False,True,False,False,True
60,89014.32,89014.32,0.0,0.0,0.0,1,0,False,True,False,True,False
597,88099.88,88099.88,0.0,0.0,0.0,1,0,False,True,True,False,False
274,24279.32,24279.32,0.0,0.0,0.0,1,0,False,True,True,False,False
686,1637875.33,1637875.33,0.0,2042965.58,3680840.92,1,0,True,False,True,False,False
479,6669495.34,6669495.34,0.0,251579.17,6921074.51,1,0,True,False,True,False,False
75,460436.43,460436.43,0.0,0.0,460436.43,1,0,True,False,True,False,False
60,581421.85,581421.85,0.0,0.0,0.0,1,0,False,True,False,True,False
85,167679.27,167679.27,0.0,165580.61,333259.88,1,0,True,False,True,False,False
386,1975271.77,1975271.77,0.0,0.0,0.0,1,0,False,True,False,False,True
397,2107997.33,2107997.33,0.0,0.0,2107997.33,1,0,True,False,True,False,False
282,181647.66,181647.66,0.0,0.0,0.0,1,0,False,True,True,False,False
325,1445166.74,1445166.74,0.0,0.0,0.0,1,0,False,True,False,False,True
64,17051.69,17051.69,0.0,0.0,0.0,1,0,False,True,True,False,False
645,326250.51,326250.51,0.0,0.0,0.0,1,0,False,True,True,False,False
365,4841332.26,4841332.26,0.0,12806.8,4854139.07,1,0,True,False,True,False,False
67,106460.7,106460.7,0.0,1414263.15,1520723.84,1,0,True,False,True,False,False
606,455788.55,455788.55,0.0,0.0,455788.55,1,0,True,False,True,False,False
519,21738.98,21738.98,0.0,0.0,21738.98,1,0,True,False,True,False,False
445,2277862.67,2277862.67,0.0,0.0,0.0,1,0,False,True,False,False,True
621,6961359.11,6961359.11,0.0,0.0,0.0,1,0,False,True,False,False,True
600,3455440.17,3455440.17,0.0,0.0,0.0,1,0,False,True,False,False,True
674,3288377.47,3288377.47,0.0,0.0,0.0,1,0,False,True,False,False,True
664,639991.03,639991.03,0.0,0.0,639991.03,1,0,True,False,True,False,False
534,209340.53,209340.53,0.0,0.0,0.0,1,0,False,True,True,False,False
715,621080.67,621080.67,0.0,0.0,0.0,1,0,False,True,True,False,False
473,7009.93,7009.93,0.0,0.0,7009.93,1,0,True,False,True,False,False
154,442722.01,442722.01,0.0,90335.5,533057.51,1,0,True,False,True,False,False
95,8775594.43,8775594.43,0.0,0.0,0.0,1,0,False,True,False,False,True
564,2472250.47,2472250.47,0.0,4136.88,2476387.35,1,0,True,False,True,False,False
546,105097.16,105097.16,0.0,0.0,0.0,1,0,False,True,True,False,False
684,459.38,459.38,0.0,277498.02,277957.4,1,0,True,False,True,False,False
378,192815.77,192815.77,0.0,0.0,192815.77,1,0,True,False,True,False,False
222,1338487.47,1338487.47,0.0,0.0,0.0,1,0,False,True,False,False,True
350,257988.47,257988.47,0.0,379488.01,637476.48,1,0,True,False,False,True,False
648,1086227.44,1086227.44,0.0,1017455.87,2103683.3,1,0,True,False,True,False,False
287,7109453.78,7109453.78,0.0,1377347.2,8486800.98,1,0,True,False,True,False,False
68,157494.6,157494.6,0.0,0.0,0.0,1,0,False,True,True,False,False
224,1150717.15,1150717.15,0.0,0.0,0.0,1,0,False,True,False,False,True
308,443682.96,443682.96,0.0,0.0,0.0,1,0,False,True,True,False,False
488,326052.83,326052.83,0.0,0.0,326052.83,1,0,True,False,True,False,False
41,2885466.96,2885466.96,0.0,28131.01,3268477.05,1,0,True,False,True,False,False
302,1011249.64,1011249.64,0.0,0.0,0.0,1,0,False,True,False,False,True
101,891944.51,891944.51,0.0,0.0,891944.51,1,0,True,False,True,False,False
412,87438.83,87438.83,0.0,0.0,0.0,1,0,False,True,True,False,False
741,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,True,False,False
680,2254417.02,2254417.02,0.0,0.0,0.0,1,0,False,True,False,False,True
143,810599.16,810599.16,0.0,971634.6,1782233.77,1,0,True,False,True,False,False
139,375141.86,375141.86,0.0,124753.19,252008.88,1,0,True,False,True,False,False
497,2123610.45,2123610.45,0.0,0.0,0.0,1,0,False,True,False,False,True
6,26768.5,26768.5,0.0,0.0,0.0,1,0,False,True,True,False,False
398,55247.48,55247.48,0.0,11215285.22,11270532.7,1,0,True,False,True,False,False
516,10000000.0,10000000.0,0.0,195275.73,10195275.73,1,0,True,False,True,False,False
526,200008.33,200008.33,0.0,2959887.83,3159896.16,1,0,True,False,True,False,False
714,10000000.0,10000000.0,0.0,377441.15,10377441.15,1,0,True,False,True,False,False
219,36371.77,36371.77,0.0,0.0,0.0,1,0,False,True,True,False,False
624,10000000.0,12626957.79,2626957.79,0.0,0.0,1,0,False,True,False,False,True
337,623152.72,623152.72,0.0,847223.26,1470375.97,1,0,True,False,True,False,False
186,327282.92,327282.92,0.0,83491.6,410774.52,1,0,True,False,True,False,False
180,173309.11,173309.11,0.0,0.0,0.0,1,0,False,True,False,True,False
327,1076518.28,1076518.28,0.0,2451179.2,3527697.48,1,0,True,False,True,False,False
35,9465988.82,9465988.82,0.0,0.0,9465988.82,1,0,True,False,True,False,False
468,1165187.89,1165187.89,0.0,0.0,1165187.89,1,0,True,False,True,False,False
19,1861008.32,1861008.32,0.0,0.0,1789942.62,1,0,True,False,True,False,False
143,155854.37,155854.37,0.0,318930.35,474784.71,1,0,True,False,True,False,False
322,108213.6,108213.6,0.0,3191417.38,3299630.98,1,0,True,False,True,False,False
604,4672401.04,4672401.04,0.0,0.0,0.0,1,0,False,True,False,False,True
337,623152.72,623152.72,0.0,0.0,0.0,1,0,False,True,True,False,False
243,793886.87,793886.87,0.0,1841967.2,2635854.07,1,0,True,False,True,False,False
179,1494831.65,1494831.65,0.0,0.0,0.0,1,0,False,True,False,False,True
90,249791.3,249791.3,0.0,0.0,249791.3,1,0,True,False,False,True,False
541,107320.81,107320.81,0.0,289571.44,396892.25,1,0,True,False,True,False,False
409,3260215.75,3260215.75,0.0,0.0,0.0,1,0,False,True,False,False,True
427,4892226.25,4892226.25,0.0,54435.33,4946661.58,1,0,True,False,True,False,False
459,4153.02,4153.02,0.0,0.0,4153.02,1,0,True,False,True,False,False
427,225324.05,225324.05,0.0,9125.63,234449.67,1,0,True,False,True,False,False
610,646676.42,646676.42,0.0,111156.33,757832.75,1,0,True,False,False,True,False
231,317787.12,317787.12,0.0,11292122.38,11609909.5,1,0,True,False,True,False,False
6,10224.0,10224.0,0.0,0.0,10224.0,1,0,True,False,True,False,False
460,414095.91,414095.91,0.0,0.0,414095.91,1,0,True,False,False,True,False
702,240746.27,240746.27,0.0,1399139.68,1639885.95,1,0,True,False,True,False,False
457,145482.09,145482.09,0.0,1686412.37,1831894.45,1,0,True,False,True,False,False
342,348952.97,348952.97,0.0,203323.19,552276.17,1,0,True,False,True,False,False
500,21832.43,21832.43,0.0,0.0,0.0,1,0,False,True,False,True,False
31,378204.02,378204.02,0.0,0.0,378204.02,1,0,True,False,True,False,False
565,364715.24,364715.24,0.0,547144.76,911860.0,1,0,True,False,True,False,False
277,149656.36,149656.36,0.0,0.0,162310.05,1,0,False,True,True,False,False
152,102945.99,102945.99,0.0,2276404.45,2379350.44,1,0,True,False,True,False,False
353,839008.91,839008.91,0.0,0.0,0.0,1,0,False,True,True,False,False
475,29611.08,29611.08,0.0,723084.29,752695.37,1,0,True,False,True,False,False
277,342988.79,342988.79,0.0,0.0,0.0,1,0,False,True,True,False,False
526,319883.28,319883.28,0.0,0.0,0.0,1,0,False,True,True,False,False
105,40413.81,40413.81,0.0,0.0,0.0,1,0,False,True,True,False,False
398,50722.16,50722.16,0.0,0.0,0.0,1,0,False,True,True,False,False
286,97091.24,97091.24,0.0,0.0,0.0,1,0,False,True,True,False,False
741,10000000.0,10000000.0,0.0,192912.98,10192912.98,1,0,True,False,True,False,False
231,6029387.26,6029387.26,0.0,0.0,0.0,1,0,False,True,False,False,True
354,375419.35,375419.35,0.0,269939.49,645358.83,1,0,True,False,True,False,False
718,135289.71,135289.71,0.0,120427.58,255717.29,1,0,True,False,True,False,False
463,1168274.14,1168274.14,0.0,0.0,0.0,1,0,False,True,False,False,True
340,4896179.38,4896179.38,0.0,0.0,0.0,1,0,False,True,False,False,True
729,90026.9,90026.9,0.0,339171.02,429197.92,1,0,True,False,True,False,False
726,316882.94,316882.94,0.0,0.0,0.0,1,0,False,True,True,False,False
356,357226.8,357226.8,0.0,0.0,357226.8,1,0,True,False,True,False,False
315,76640.82,76640.82,0.0,0.0,76640.82,1,0,True,False,True,False,False
46,35016.23,35016.23,0.0,65435.34,100451.57,1,0,True,False,True,False,False
437,4716.08,4716.08,0.0,0.0,0.0,1,0,False,True,True,False,False
461,830991.53,830991.53,0.0,48795.65,879787.17,1,0,True,False,True,False,False
8,222.0,222.0,0.0,0.0,267095.19,1,0,False,True,True,False,False
503,993088.06,993088.06,0.0,244746.61,1237834.66,1,0,True,False,True,False,False
732,249365.63,249365.63,0.0,0.0,0.0,1,0,False,True,True,False,False
227,210.92,210.92,0.0,0.0,0.0,1,0,False,True,True,False,False
404,2754759.04,2754759.04,0.0,0.0,0.0,1,0,False,True,False,False,True
90,39664.74,39664.74,0.0,0.0,0.0,1,0,False,True,False,True,False
157,939518.05,939518.05,0.0,0.0,939518.05,1,0,True,False,True,False,False
212,10000000.0,24953893.08,14953893.08,0.0,0.0,1,0,False,True,False,False,True
400,130278.99,130278.99,0.0,0.0,0.0,1,0,False,True,False,True,False
336,5903457.39,5903457.39,0.0,0.0,0.0,1,0,False,True,False,False,True
391,495773.64,495773.64,0.0,0.0,0.0,1,0,False,True,True,False,False
107,570649.33,570649.33,0.0,0.0,570649.33,1,0,True,False,True,False,False
